Date,BTC,Gold,SP500,FTSE,oil
2017-01-30,920.3820190429688,1189.85,2280.89990234375,7118.5,52.63
2017-01-31,970.4030151367188,1198.8,2278.8701171875,7099.2001953125,52.75
2017-02-01,989.0230102539062,1210.0,2279.550048828125,7107.7001953125,53.9
2017-02-02,1011.7999877929688,1224.05,2280.85009765625,7140.7998046875,53.55
2017-02-03,1029.9100341796875,1213.05,2297.419921875,7188.2998046875,53.81
2017-02-04,1042.9000244140625,1213.05,2297.419921875,7188.2998046875,53.81
2017-02-05,1027.3399658203125,1213.05,2297.419921875,7188.2998046875,53.81
2017-02-06,1038.1500244140625,1221.85,2292.56005859375,7172.2001953125,53.01
2017-02-07,1061.3499755859375,1231.0,2293.080078125,7186.2001953125,52.19
2017-02-08,1063.0699462890625,1235.6,2294.669921875,7188.7998046875,52.37
2017-02-09,994.3829956054688,1241.75,2307.8701171875,7229.5,52.99
2017-02-10,988.6740112304688,1225.75,2316.10009765625,7258.7998046875,53.84
2017-02-11,1004.4500122070312,1225.75,2316.10009765625,7258.7998046875,53.84
2017-02-12,999.1810302734375,1225.75,2316.10009765625,7258.7998046875,53.84
2017-02-13,990.6420288085938,1229.4,2328.25,7278.89990234375,52.96
2017-02-14,1004.5499877929688,1229.65,2337.580078125,7268.60009765625,53.21
2017-02-15,1007.47998046875,1225.15,2349.25,7302.39990234375,53.11
2017-02-16,1027.43994140625,1236.75,2347.219970703125,7277.89990234375,53.41
2017-02-17,1046.2099609375,1241.4,2351.159912109375,7300.0,53.41
2017-02-18,1054.4200439453125,1241.4,2351.159912109375,7300.0,53.41
2017-02-19,1047.8699951171875,1241.4,2351.159912109375,7300.0,53.41
2017-02-20,1079.97998046875,1235.35,2351.159912109375,7299.89990234375,53.41
2017-02-21,1115.300048828125,1228.7,2365.3798828125,7274.7998046875,54.02
2017-02-22,1117.43994140625,1237.5,2362.820068359375,7302.2998046875,53.61
2017-02-23,1166.719970703125,1237.35,2363.81005859375,7271.39990234375,54.48
2017-02-24,1173.6800537109375,1255.35,2367.340087890625,7243.7001953125,53.99
2017-02-25,1143.8399658203125,1255.35,2367.340087890625,7243.7001953125,53.99
2017-02-26,1165.199951171875,1255.35,2367.340087890625,7243.7001953125,53.99
2017-02-27,1179.969970703125,1256.25,2369.75,7253.0,54.04
2017-02-28,1179.969970703125,1251.9,2363.639892578125,7263.39990234375,54.0
2017-03-01,1222.5,1246.05,2395.9599609375,7382.89990234375,53.82
2017-03-02,1251.010009765625,1243.3,2381.919921875,7382.39990234375,52.63
2017-03-03,1274.989990234375,1228.75,2383.1201171875,7374.2998046875,53.33
2017-03-04,1255.1500244140625,1228.75,2383.1201171875,7374.2998046875,53.33
2017-03-05,1267.1199951171875,1228.75,2383.1201171875,7374.2998046875,53.33
2017-03-06,1272.8299560546875,1231.15,2375.31005859375,7350.10009765625,53.19
2017-03-07,1223.5400390625,1223.7,2368.389892578125,7339.0,52.68
2017-03-08,1150.0,1213.3,2362.97998046875,7334.60009765625,49.83
2017-03-09,1188.489990234375,1204.6,2364.8701171875,7315.0,48.75
2017-03-10,1116.719970703125,1196.55,2372.60009765625,7343.10009765625,48.05
2017-03-11,1175.8299560546875,1196.55,2372.60009765625,7343.10009765625,48.05
2017-03-12,1221.3800048828125,1196.55,2372.60009765625,7343.10009765625,48.05
2017-03-13,1231.9200439453125,1207.8,2373.469970703125,7367.10009765625,47.95
2017-03-14,1240.0,1203.55,2365.449951171875,7357.89990234375,47.24
2017-03-15,1249.6099853515625,1202.25,2385.260009765625,7368.60009765625,48.34
2017-03-16,1187.81005859375,1225.6,2381.3798828125,7416.0,48.3
2017-03-17,1100.22998046875,1228.75,2378.25,7425.0,48.34
2017-03-18,973.8179931640625,1228.75,2378.25,7425.0,48.34
2017-03-19,1036.739990234375,1228.75,2378.25,7425.0,48.34
2017-03-20,1054.22998046875,1233.0,2373.469970703125,7429.7998046875,47.79
2017-03-21,1120.5400390625,1232.05,2344.02001953125,7378.2998046875,47.02
2017-03-22,1049.1400146484375,1246.1,2348.449951171875,7324.7001953125,47.29
2017-03-23,1038.5899658203125,1247.9,2345.9599609375,7340.7001953125,47.0
2017-03-24,937.52001953125,1244.0,2343.97998046875,7336.7998046875,47.3
2017-03-25,972.7789916992188,1244.0,2343.97998046875,7336.7998046875,47.3
2017-03-26,966.7249755859375,1244.0,2343.97998046875,7336.7998046875,47.3
2017-03-27,1045.77001953125,1256.9,2341.590087890625,7293.5,47.02
2017-03-28,1047.1500244140625,1253.65,2358.570068359375,7343.39990234375,48.36
2017-03-29,1039.969970703125,1252.9,2361.1298828125,7373.7001953125,49.47
2017-03-30,1026.4300537109375,1250.9,2368.06005859375,7369.5,50.3
2017-03-31,1071.7900390625,1241.7,2362.719970703125,7322.89990234375,50.54
2017-04-01,1080.5,1241.7,2362.719970703125,7322.89990234375,50.54
2017-04-02,1102.1700439453125,1241.7,2362.719970703125,7322.89990234375,50.54
2017-04-03,1143.81005859375,1246.25,2358.840087890625,7282.7001953125,50.25
2017-04-04,1133.25,1258.65,2360.159912109375,7321.7998046875,50.99
2017-04-05,1124.780029296875,1252.5,2352.949951171875,7331.7001953125,51.14
2017-04-06,1182.6800537109375,1253.75,2357.489990234375,7303.2001953125,51.69
2017-04-07,1176.9000244140625,1264.3,2355.5400390625,7349.39990234375,52.25
2017-04-08,1175.949951171875,1264.3,2355.5400390625,7349.39990234375,52.25
2017-04-09,1187.8699951171875,1264.3,2355.5400390625,7349.39990234375,52.25
2017-04-10,1187.1300048828125,1253.6,2357.159912109375,7348.89990234375,53.06
2017-04-11,1205.010009765625,1255.7,2353.780029296875,7365.5,53.38
2017-04-12,1200.3699951171875,1272.3,2344.929931640625,7349.0,53.12
2017-04-13,1169.280029296875,1286.1,2328.949951171875,7327.60009765625,53.19
2017-04-14,1167.5400390625,1286.1,2328.949951171875,7327.60009765625,53.19
2017-04-15,1172.52001953125,1286.1,2328.949951171875,7327.60009765625,53.19
2017-04-16,1182.93994140625,1286.1,2328.949951171875,7327.60009765625,53.19
2017-04-17,1193.9100341796875,1286.1,2349.010009765625,7327.60009765625,52.62
2017-04-18,1211.6700439453125,1285.0,2342.18994140625,7147.5,52.46
2017-04-19,1210.2900390625,1282.05,2338.169921875,7114.39990234375,50.49
2017-04-20,1229.0799560546875,1279.9,2355.840087890625,7118.5,50.26
2017-04-21,1222.050048828125,1281.5,2348.68994140625,7114.60009765625,49.64
2017-04-22,1231.7099609375,1281.5,2348.68994140625,7114.60009765625,49.64
2017-04-23,1207.2099609375,1281.5,2348.68994140625,7114.60009765625,49.64
2017-04-24,1250.1500244140625,1271.8,2374.14990234375,7264.7001953125,48.9
2017-04-25,1265.489990234375,1270.5,2388.610107421875,7275.60009765625,49.22
2017-04-26,1281.0799560546875,1264.95,2387.449951171875,7288.7001953125,49.22
2017-04-27,1317.72998046875,1264.3,2388.77001953125,7237.2001953125,48.96
2017-04-28,1316.47998046875,1265.55,2384.199951171875,7203.89990234375,49.31
2017-04-29,1321.7900390625,1265.55,2384.199951171875,7203.89990234375,49.31
2017-04-30,1347.8900146484375,1265.55,2384.199951171875,7203.89990234375,49.31
2017-05-01,1421.5999755859375,1265.55,2388.330078125,7203.89990234375,48.83
2017-05-02,1452.8199462890625,1255.8,2391.169921875,7250.10009765625,47.65
2017-05-03,1490.0899658203125,1253.95,2388.1298828125,7234.5,47.79
2017-05-04,1537.6700439453125,1235.85,2389.52001953125,7248.10009765625,45.55
2017-05-05,1555.449951171875,1239.4,2399.2900390625,7297.39990234375,46.23
2017-05-06,1578.800048828125,1239.4,2399.2900390625,7297.39990234375,46.23
2017-05-07,1596.7099609375,1239.4,2399.2900390625,7297.39990234375,46.23
2017-05-08,1723.3499755859375,1229.7,2399.3798828125,7300.89990234375,46.46
2017-05-09,1755.3599853515625,1225.15,2396.919921875,7342.2001953125,45.84
2017-05-10,1787.1300048828125,1222.95,2399.6298828125,7385.2001953125,47.28
2017-05-11,1848.5699462890625,1221.0,2394.43994140625,7386.60009765625,47.81
2017-05-12,1724.239990234375,1227.9,2390.89990234375,7435.39990234375,47.83
2017-05-13,1804.9100341796875,1227.9,2390.89990234375,7435.39990234375,47.83
2017-05-14,1808.9100341796875,1227.9,2390.89990234375,7435.39990234375,47.83
2017-05-15,1738.4300537109375,1231.5,2402.320068359375,7454.39990234375,48.86
2017-05-16,1734.449951171875,1234.05,2400.669921875,7522.0,48.64
2017-05-17,1839.0899658203125,1244.6,2357.030029296875,7503.5,49.04
2017-05-18,1888.6500244140625,1261.35,2365.719970703125,7436.39990234375,49.36
2017-05-19,1987.7099609375,1251.85,2381.72998046875,7470.7001953125,50.32
2017-05-20,2084.72998046875,1251.85,2381.72998046875,7470.7001953125,50.32
2017-05-21,2041.199951171875,1251.85,2381.72998046875,7470.7001953125,50.32
2017-05-22,2173.39990234375,1255.25,2394.02001953125,7496.2998046875,50.81
2017-05-23,2320.419921875,1259.9,2398.419921875,7485.2998046875,51.12
2017-05-24,2443.639892578125,1251.35,2404.389892578125,7514.89990234375,50.99
2017-05-25,2304.97998046875,1257.1,2415.070068359375,7517.7001953125,48.57
2017-05-26,2202.419921875,1265.0,2415.820068359375,7547.60009765625,49.58
2017-05-27,2038.8699951171875,1265.0,2415.820068359375,7547.60009765625,49.58
2017-05-28,2155.800048828125,1265.0,2415.820068359375,7547.60009765625,49.58
2017-05-29,2255.610107421875,1265.0,2415.820068359375,7547.60009765625,49.58
2017-05-30,2175.469970703125,1262.8,2412.909912109375,7526.5,49.63
2017-05-31,2286.409912109375,1263.8,2411.800048828125,7520.0,48.29
2017-06-01,2407.8798828125,1266.15,2430.06005859375,7543.7998046875,48.32
2017-06-02,2488.550048828125,1260.95,2439.070068359375,7547.60009765625,47.68
2017-06-03,2515.35009765625,1260.95,2439.070068359375,7547.60009765625,47.68
2017-06-04,2511.81005859375,1260.95,2439.070068359375,7547.60009765625,47.68
2017-06-05,2686.81005859375,1280.7,2436.10009765625,7525.7998046875,47.4
2017-06-06,2863.199951171875,1287.85,2429.330078125,7525.0,48.13
2017-06-07,2732.159912109375,1292.7,2433.139892578125,7478.60009765625,45.8
2017-06-08,2805.6201171875,1284.8,2433.7900390625,7450.0,45.68
2017-06-09,2823.81005859375,1274.25,2431.77001953125,7527.2998046875,45.82
2017-06-10,2947.7099609375,1274.25,2431.77001953125,7527.2998046875,45.82
2017-06-11,2958.110107421875,1274.25,2431.77001953125,7527.2998046875,45.82
2017-06-12,2659.6298828125,1269.25,2429.389892578125,7511.89990234375,46.1
2017-06-13,2717.02001953125,1261.3,2440.35009765625,7500.39990234375,46.41
2017-06-14,2506.3701171875,1268.25,2437.919921875,7474.39990234375,44.79
2017-06-15,2464.580078125,1260.25,2432.4599609375,7419.39990234375,44.47
2017-06-16,2518.56005859375,1256.6,2433.14990234375,7463.5,44.73
2017-06-17,2655.8798828125,1256.6,2433.14990234375,7463.5,44.73
2017-06-18,2548.2900390625,1256.6,2433.14990234375,7463.5,44.73
2017-06-19,2589.60009765625,1251.1,2453.4599609375,7523.7998046875,44.24
2017-06-20,2721.7900390625,1246.5,2437.030029296875,7472.7001953125,43.34
2017-06-21,2689.10009765625,1247.05,2435.610107421875,7447.7998046875,42.48
2017-06-22,2705.409912109375,1251.4,2434.5,7439.2998046875,42.53
2017-06-23,2744.909912109375,1256.3,2438.300048828125,7424.10009765625,42.86
2017-06-24,2608.719970703125,1256.3,2438.300048828125,7424.10009765625,42.86
2017-06-25,2589.409912109375,1256.3,2438.300048828125,7424.10009765625,42.86
2017-06-26,2478.449951171875,1240.85,2439.070068359375,7446.7998046875,43.24
2017-06-27,2552.449951171875,1250.4,2419.3798828125,7434.39990234375,44.25
2017-06-28,2574.7900390625,1251.6,2440.68994140625,7387.7998046875,44.74
2017-06-29,2539.320068359375,1246.6,2419.699951171875,7350.2998046875,44.88
2017-06-30,2480.840087890625,1243.25,2423.409912109375,7312.7001953125,46.02
2017-07-01,2434.550048828125,1243.25,2423.409912109375,7312.7001953125,46.02
2017-07-02,2506.469970703125,1243.25,2423.409912109375,7312.7001953125,46.02
2017-07-03,2564.06005859375,1235.2,2429.010009765625,7377.10009765625,46.02
2017-07-04,2601.639892578125,1224.25,2429.010009765625,7357.2001953125,46.02
2017-07-05,2601.989990234375,1221.9,2432.5400390625,7367.60009765625,45.11
2017-07-06,2608.56005859375,1224.3,2409.75,7337.2998046875,45.52
2017-07-07,2518.659912109375,1220.4,2425.179931640625,7350.89990234375,44.25
2017-07-08,2571.340087890625,1220.4,2425.179931640625,7350.89990234375,44.25
2017-07-09,2518.43994140625,1220.4,2425.179931640625,7350.89990234375,44.25
2017-07-10,2372.56005859375,1207.55,2427.429931640625,7370.0,44.4
2017-07-11,2337.7900390625,1211.9,2425.530029296875,7329.7998046875,45.06
2017-07-12,2398.840087890625,1219.4,2443.25,7416.89990234375,45.48
2017-07-13,2357.89990234375,1221.4,2447.830078125,7413.39990234375,46.06
2017-07-14,2233.340087890625,1218.95,2459.27001953125,7378.39990234375,46.53
2017-07-15,1998.8599853515625,1218.95,2459.27001953125,7378.39990234375,46.53
2017-07-16,1929.8199462890625,1218.95,2459.27001953125,7378.39990234375,46.53
2017-07-17,2228.409912109375,1229.85,2459.139892578125,7404.10009765625,46.02
2017-07-18,2318.8798828125,1237.1,2460.610107421875,7390.2001953125,46.4
2017-07-19,2273.429931640625,1239.85,2473.830078125,7430.89990234375,47.1
2017-07-20,2817.60009765625,1236.55,2473.449951171875,7487.89990234375,46.73
2017-07-21,2667.760009765625,1247.25,2472.5400390625,7452.89990234375,45.78
2017-07-22,2810.1201171875,1247.25,2472.5400390625,7452.89990234375,45.78
2017-07-23,2730.39990234375,1247.25,2472.5400390625,7452.89990234375,45.78
2017-07-24,2754.860107421875,1255.85,2469.909912109375,7377.7001953125,46.21
2017-07-25,2576.47998046875,1252.0,2477.1298828125,7434.7998046875,47.77
2017-07-26,2529.449951171875,1245.4,2477.830078125,7452.2998046875,48.58
2017-07-27,2671.780029296875,1262.05,2475.419921875,7443.0,49.05
2017-07-28,2809.010009765625,1259.6,2472.10009765625,7368.39990234375,49.72
2017-07-29,2726.449951171875,1259.6,2472.10009765625,7368.39990234375,49.72
2017-07-30,2757.179931640625,1259.6,2472.10009765625,7368.39990234375,49.72
2017-07-31,2875.340087890625,1266.35,2470.300048828125,7372.0,50.21
2017-08-01,2718.260009765625,1267.05,2476.35009765625,7423.7001953125,49.19
2017-08-02,2710.669921875,1266.65,2477.570068359375,7411.39990234375,49.6
2017-08-03,2804.72998046875,1261.8,2472.159912109375,7474.7998046875,49.03
2017-08-04,2895.889892578125,1269.3,2476.830078125,7511.7001953125,49.57
2017-08-05,3252.909912109375,1269.3,2476.830078125,7511.7001953125,49.57
2017-08-06,3213.93994140625,1269.3,2476.830078125,7511.7001953125,49.57
2017-08-07,3378.93994140625,1257.55,2480.909912109375,7531.89990234375,49.37
2017-08-08,3419.93994140625,1261.45,2474.919921875,7542.7001953125,49.07
2017-08-09,3342.469970703125,1267.95,2474.02001953125,7498.10009765625,49.59
2017-08-10,3381.280029296875,1278.9,2438.2099609375,7389.89990234375,48.54
2017-08-11,3650.6201171875,1288.3,2441.320068359375,7310.0,48.81
2017-08-12,3884.7099609375,1288.3,2441.320068359375,7310.0,48.81
2017-08-13,4073.260009765625,1288.3,2441.320068359375,7310.0,48.81
2017-08-14,4325.1298828125,1281.1,2465.840087890625,7353.89990234375,47.59
2017-08-15,4181.93017578125,1281.1,2464.610107421875,7383.89990234375,47.57
2017-08-16,4376.6298828125,1270.15,2468.110107421875,7433.0,46.8
2017-08-17,4331.68994140625,1285.9,2430.010009765625,7387.89990234375,47.07
2017-08-18,4160.6201171875,1295.25,2425.550048828125,7324.0,48.59
2017-08-19,4193.7001953125,1295.25,2425.550048828125,7324.0,48.59
2017-08-20,4087.659912109375,1295.25,2425.550048828125,7324.0,48.59
2017-08-21,4001.739990234375,1287.6,2428.3701171875,7318.89990234375,47.39
2017-08-22,4100.52001953125,1285.1,2452.510009765625,7381.7001953125,47.65
2017-08-23,4151.52001953125,1286.45,2444.0400390625,7382.7001953125,48.45
2017-08-24,4334.68017578125,1285.9,2438.969970703125,7407.10009765625,47.24
2017-08-25,4371.60009765625,1287.05,2443.050048828125,7401.5,47.65
2017-08-26,4352.39990234375,1287.05,2443.050048828125,7401.5,47.65
2017-08-27,4382.8798828125,1287.05,2443.050048828125,7401.5,47.65
2017-08-28,4382.66015625,1287.05,2444.239990234375,7401.5,46.4
2017-08-29,4579.02001953125,1323.4,2446.300048828125,7337.39990234375,46.46
2017-08-30,4565.2998046875,1310.6,2457.590087890625,7365.2998046875,45.96
2017-08-31,4703.39013671875,1305.8,2471.64990234375,7430.60009765625,47.26
2017-09-01,4892.009765625,1318.4,2476.550048828125,7438.5,47.32
2017-09-02,4578.77001953125,1318.4,2476.550048828125,7438.5,47.32
2017-09-03,4582.9599609375,1318.4,2476.550048828125,7438.5,47.32
2017-09-04,4236.31005859375,1334.6,2476.550048828125,7411.5,47.32
2017-09-05,4376.52978515625,1331.15,2457.85009765625,7372.89990234375,48.63
2017-09-06,4597.1201171875,1340.15,2465.5400390625,7354.10009765625,49.13
2017-09-07,4599.8798828125,1340.45,2465.10009765625,7397.0,49.1
2017-09-08,4228.75,1350.9,2461.429931640625,7377.60009765625,47.44
2017-09-09,4226.06005859375,1350.9,2461.429931640625,7377.60009765625,47.44
2017-09-10,4122.93994140625,1350.9,2461.429931640625,7377.60009765625,47.44
2017-09-11,4161.27001953125,1338.75,2488.110107421875,7413.60009765625,48.06
2017-09-12,4130.81005859375,1326.25,2496.47998046875,7400.7001953125,48.21
2017-09-13,3882.590087890625,1332.25,2498.3701171875,7379.7001953125,49.3
2017-09-14,3154.949951171875,1323.0,2495.6201171875,7295.39990234375,49.86
2017-09-15,3637.52001953125,1325.0,2500.22998046875,7215.5,49.9
2017-09-16,3625.0400390625,1325.0,2500.22998046875,7215.5,49.9
2017-09-17,3582.8798828125,1325.0,2500.22998046875,7215.5,49.9
2017-09-18,4065.199951171875,1314.4,2503.8701171875,7253.2998046875,49.88
2017-09-19,3924.969970703125,1308.45,2506.64990234375,7275.2998046875,49.54
2017-09-20,3905.949951171875,1314.9,2508.239990234375,7272.0,50.29
2017-09-21,3631.0400390625,1297.35,2500.60009765625,7263.89990234375,50.58
2017-09-22,3630.699951171875,1297.0,2502.219970703125,7310.60009765625,50.33
2017-09-23,3792.39990234375,1297.0,2502.219970703125,7310.60009765625,50.33
2017-09-24,3682.840087890625,1297.0,2502.219970703125,7310.60009765625,50.33
2017-09-25,3926.070068359375,1295.5,2496.659912109375,7301.2998046875,51.85
2017-09-26,3892.35009765625,1306.9,2496.840087890625,7285.7001953125,51.59
2017-09-27,4200.669921875,1291.3,2507.0400390625,7313.5,52.14
2017-09-28,4174.72998046875,1284.3,2510.06005859375,7322.7998046875,51.62
2017-09-29,4163.06982421875,1286.95,2519.360107421875,7372.7998046875,51.67
2017-09-30,4338.7099609375,1286.95,2519.360107421875,7372.7998046875,51.67
2017-10-01,4403.740234375,1286.95,2519.360107421875,7372.7998046875,51.67
2017-10-02,4409.31982421875,1273.1,2529.1201171875,7438.7998046875,50.59
2017-10-03,4317.47998046875,1270.7,2534.580078125,7468.10009765625,50.44
2017-10-04,4229.35986328125,1275.55,2537.739990234375,7467.60009765625,50.0
2017-10-05,4328.41015625,1278.4,2552.070068359375,7508.0,50.79
2017-10-06,4370.81005859375,1268.2,2549.330078125,7522.89990234375,49.34
2017-10-07,4426.89013671875,1268.2,2549.330078125,7522.89990234375,49.34
2017-10-08,4610.47998046875,1268.2,2549.330078125,7522.89990234375,49.34
2017-10-09,4772.02001953125,1282.15,2544.72998046875,7507.89990234375,49.58
2017-10-10,4781.990234375,1289.6,2550.639892578125,7538.2998046875,50.93
2017-10-11,4826.47998046875,1290.2,2555.239990234375,7533.7998046875,51.3
2017-10-12,5446.91015625,1294.45,2550.929931640625,7556.2001953125,50.61
2017-10-13,5647.2099609375,1293.9,2553.169921875,7535.39990234375,51.43
2017-10-14,5831.7900390625,1293.9,2553.169921875,7535.39990234375,51.43
2017-10-15,5678.18994140625,1293.9,2553.169921875,7535.39990234375,51.43
2017-10-16,5725.58984375,1305.15,2557.639892578125,7527.0,51.86
2017-10-17,5605.509765625,1289.7,2559.360107421875,7516.2001953125,51.87
2017-10-18,5590.68994140625,1280.65,2561.260009765625,7542.89990234375,52.05
2017-10-19,5708.52001953125,1283.4,2562.10009765625,7523.0,51.29
2017-10-20,6011.4501953125,1280.25,2575.2099609375,7523.2001953125,51.63
2017-10-21,6031.60009765625,1280.25,2575.2099609375,7523.2001953125,51.63
2017-10-22,6008.419921875,1280.25,2575.2099609375,7523.2001953125,51.63
2017-10-23,5930.31982421875,1275.25,2564.97998046875,7524.5,51.91
2017-10-24,5526.64013671875,1278.3,2569.1298828125,7526.5,52.32
2017-10-25,5750.7998046875,1273.0,2557.14990234375,7447.2001953125,51.97
2017-10-26,5904.830078125,1278.0,2560.39990234375,7486.5,52.41
2017-10-27,5780.89990234375,1267.8,2581.070068359375,7505.0,53.92
2017-10-28,5753.08984375,1267.8,2581.070068359375,7505.0,53.92
2017-10-29,6153.85009765625,1267.8,2581.070068359375,7505.0,53.92
2017-10-30,6130.52978515625,1272.75,2572.830078125,7487.7998046875,54.11
2017-10-31,6468.39990234375,1274.4,2575.260009765625,7493.10009765625,54.36
2017-11-01,6767.31005859375,1279.25,2579.360107421875,7488.0,54.32
2017-11-02,7078.5,1276.4,2579.85009765625,7555.2998046875,54.55
2017-11-03,7207.759765625,1275.3,2587.840087890625,7560.39990234375,55.63
2017-11-04,7379.9501953125,1275.3,2587.840087890625,7560.39990234375,55.63
2017-11-05,7407.41015625,1275.3,2587.840087890625,7560.39990234375,55.63
2017-11-06,7022.759765625,1271.6,2591.1298828125,7562.2998046875,57.34
2017-11-07,7144.3798828125,1276.35,2590.639892578125,7513.10009765625,57.19
2017-11-08,7459.68994140625,1282.25,2594.3798828125,7529.7001953125,56.82
2017-11-09,7143.580078125,1284.0,2584.6201171875,7484.10009765625,57.16
2017-11-10,6618.14013671875,1284.45,2582.300048828125,7433.0,56.75
2017-11-11,6357.60009765625,1284.45,2582.300048828125,7433.0,56.75
2017-11-12,5950.06982421875,1284.45,2582.300048828125,7433.0,56.75
2017-11-13,6559.490234375,1278.4,2584.840087890625,7415.2001953125,56.77
2017-11-14,6635.75,1273.7,2578.8701171875,7414.39990234375,55.67
2017-11-15,7315.5400390625,1285.7,2564.6201171875,7372.60009765625,55.28
2017-11-16,7871.68994140625,1277.7,2585.639892578125,7386.89990234375,55.14
2017-11-17,7708.990234375,1283.85,2578.85009765625,7380.7001953125,56.21
2017-11-18,7790.14990234375,1283.85,2578.85009765625,7380.7001953125,56.21
2017-11-19,8036.490234375,1283.85,2578.85009765625,7380.7001953125,56.21
2017-11-20,8200.6396484375,1292.35,2582.139892578125,7389.5,56.21
2017-11-21,8071.259765625,1280.0,2599.030029296875,7411.2998046875,56.84
2017-11-22,8253.5498046875,1283.95,2597.080078125,7419.0,57.88
2017-11-23,8038.77001953125,1290.15,2597.080078125,7417.2001953125,57.88
2017-11-24,8253.6904296875,1289.15,2602.419921875,7409.60009765625,58.94
2017-11-25,8790.919921875,1289.15,2602.419921875,7409.60009765625,58.94
2017-11-26,9330.5498046875,1289.15,2602.419921875,7409.60009765625,58.94
2017-11-27,9818.349609375,1294.7,2601.419921875,7383.89990234375,58.1
2017-11-28,10058.7998046875,1293.9,2627.0400390625,7460.7001953125,57.96
2017-11-29,9888.6103515625,1294.85,2626.070068359375,7393.60009765625,57.25
2017-11-30,10233.599609375,1282.15,2647.580078125,7326.7001953125,57.4
2017-12-01,10975.599609375,1277.25,2642.219970703125,7300.5,58.35
2017-12-02,11074.599609375,1277.25,2642.219970703125,7300.5,58.35
2017-12-03,11323.2001953125,1277.25,2642.219970703125,7300.5,58.35
2017-12-04,11657.2001953125,1279.1,2639.43994140625,7339.0,57.48
2017-12-05,11916.7001953125,1275.9,2629.570068359375,7327.5,57.66
2017-12-06,14291.5,1268.55,2629.27001953125,7348.0,55.79
2017-12-07,17899.69921875,1256.8,2636.97998046875,7320.7998046875,56.5
2017-12-08,16569.400390625,1245.85,2651.5,7394.0,57.15
2017-12-09,15178.2001953125,1245.85,2651.5,7394.0,57.15
2017-12-10,15455.400390625,1245.85,2651.5,7394.0,57.15
2017-12-11,16936.80078125,1251.4,2659.989990234375,7453.5,57.84
2017-12-12,17415.400390625,1243.4,2664.110107421875,7500.39990234375,57.12
2017-12-13,16408.19921875,1241.6,2662.85009765625,7496.5,56.59
2017-12-14,16564.0,1255.6,2652.010009765625,7448.10009765625,57.0
2017-12-15,17706.900390625,1257.25,2675.81005859375,7490.60009765625,57.29
2017-12-16,19497.400390625,1257.25,2675.81005859375,7490.60009765625,57.29
2017-12-17,19140.80078125,1257.25,2675.81005859375,7490.60009765625,57.29
2017-12-18,19114.19921875,1258.65,2690.159912109375,7537.0,57.17
2017-12-19,17776.69921875,1263.1,2681.469970703125,7544.10009765625,57.49
2017-12-20,16624.599609375,1265.95,2679.25,7525.2001953125,58.09
2017-12-21,15802.900390625,1265.85,2684.570068359375,7604.0,58.34
2017-12-22,13831.7998046875,1268.05,2683.340087890625,7592.7001953125,58.25
2017-12-23,14699.2001953125,1268.05,2683.340087890625,7592.7001953125,58.25
2017-12-24,13925.7998046875,1268.05,2683.340087890625,7592.7001953125,58.25
2017-12-25,14026.599609375,1268.05,2683.340087890625,7592.7001953125,58.25
2017-12-26,16099.7998046875,1268.05,2680.5,7592.7001953125,59.55
2017-12-27,15838.5,1285.4,2682.6201171875,7620.7001953125,59.67
2017-12-28,14606.5,1291.6,2687.5400390625,7622.89990234375,59.84
2017-12-29,14656.2001953125,1296.5,2673.610107421875,7687.7998046875,60.46
2017-12-30,12952.2001953125,1296.5,2673.610107421875,7687.7998046875,60.46
2017-12-31,14156.400390625,1296.5,2673.610107421875,7687.7998046875,60.46
2018-01-01,13657.2001953125,1296.5,2673.610107421875,7687.7998046875,60.46
2018-01-02,14982.099609375,1312.8,2695.81005859375,7648.10009765625,60.37
2018-01-03,15201.0,1314.6,2713.06005859375,7671.10009765625,61.61
2018-01-04,15599.2001953125,1313.7,2723.989990234375,7695.89990234375,61.98
2018-01-05,17429.5,1317.9,2743.14990234375,7724.2001953125,61.49
2018-01-06,17527.0,1317.9,2743.14990234375,7724.2001953125,61.49
2018-01-07,16477.599609375,1317.9,2743.14990234375,7724.2001953125,61.49
2018-01-08,15170.099609375,1318.8,2747.7099609375,7696.5,61.73
2018-01-09,14595.400390625,1314.95,2751.2900390625,7731.0,62.92
2018-01-10,14973.2998046875,1321.65,2748.22998046875,7748.5,63.6
2018-01-11,13405.7998046875,1319.85,2767.56005859375,7762.89990234375,63.81
2018-01-12,13980.599609375,1332.9,2786.239990234375,7778.60009765625,64.22
2018-01-13,14360.2001953125,1332.9,2786.239990234375,7778.60009765625,64.22
2018-01-14,13772.0,1332.9,2786.239990234375,7778.60009765625,64.22
2018-01-15,13819.7998046875,1343.0,2786.239990234375,7769.10009765625,64.22
2018-01-16,11490.5,1334.95,2776.419921875,7755.89990234375,63.82
2018-01-17,11188.599609375,1337.35,2802.56005859375,7725.39990234375,63.92
2018-01-18,11474.900390625,1329.75,2798.030029296875,7701.0,63.96
2018-01-19,11607.400390625,1335.8,2810.300048828125,7730.7998046875,63.38
2018-01-20,12899.2001953125,1335.8,2810.300048828125,7730.7998046875,63.38
2018-01-21,11600.099609375,1335.8,2810.300048828125,7730.7998046875,63.38
2018-01-22,10931.400390625,1334.15,2832.969970703125,7715.39990234375,63.66
2018-01-23,10868.400390625,1337.1,2839.1298828125,7731.7998046875,64.45
